Number,gene_id,gene_symbol,posColors,negColors,K1,K2,DiffK,ttest,gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
10137,RP1-198K11.5,RP1-198K11.5,grey60,grey,0.154161354,0.039277525,0.114883829,1.866915539,RP1-198K11.5,16.162092693385,-0.380613873661034,-0.558127594757026,0.192603744299974,-1.97614991881072,0.048137800085089,0.299902454600398
10144,RP1-228H13.2,RP1-228H13.2,midnightblue,salmon,0.201868642,0.015946672,0.18592197,-3.412470186,RP1-228H13.2,28.8537193835673,0.614870361711087,0.786747043147209,0.171093537371162,3.59376731090209,0.000325930935397509,0.00821921361271468
10150,RP1-240K6.3,RP1-240K6.3,blue,turquoise,0.217657018,0.062249722,0.155407297,5.198024212,RP1-240K6.3,123.408886850514,-0.584280125039811,-0.658227531685897,0.130570135251115,-4.47483740379156,7.64694827401071e-06,0.000325463482152027
10167,RP1-292B18.1,RP1-292B18.1,violet,brown,0.179638328,0.576568545,-0.396930217,1.941626117,RP1-292B18.1,186.54549214958,-0.192541044091635,-0.203144894546552,0.0920751654510616,-2.09112895044399,0.0365165061688853,0.255582111428452
10174,RP1-313L4.4,RP1-313L4.4,grey,salmon,0.115471935,0.023599192,0.091872742,2.400926522,RP1-313L4.4,4.18380383703811,-0.339595655097454,-0.433958062368786,0.170343073021578,-1.99359826656665,0.0461959749633856,0.292033057854321
10183,RP1-40G4P.1,RP1-40G4P.1,magenta,brown,0.223255457,0.079202301,0.144053156,5.228609311,RP1-40G4P.1,121.616630796595,-0.28653896538393,-0.294706931111656,0.0679388054318986,-4.21760382100264,2.46912144739495e-05,0.00093624595973494
10184,RP1-43E13.2,RP1-43E13.2,green,turquoise,0.109121003,0.040918796,0.068202207,2.633481699,RP1-43E13.2,12.1520050283257,-0.497189204157557,-0.630214606539193,0.168688964244148,-2.94737244007238,0.00320486946924276,0.0474698528274558
10191,RP1-59D14.5,RP1-59D14.5,yellow,green,0.091948738,0.072392053,0.019556684,-2.800395099,RP1-59D14.5,15.8737051778323,0.273090930852522,0.302207385894488,0.122221658837032,2.23439064279643,0.0254573808496581,0.205065151649139
10194,RP1-67K17.4,RP1-67K17.4,turquoise,black,0.128735635,0.035015692,0.093719943,2.502322212,RP1-67K17.4,11.2343272826195,-0.280913886272507,-0.314810108288043,0.128148657110615,-2.19209387446041,0.028372728971355,0.219804332354238
10197,RP1-71H24.1,RP1-71H24.1,green,salmon,0.486596056,0.146828992,0.339767063,-11.22173297,RP1-71H24.1,17.6229763086508,0.995632590957522,1.1865406800521,0.151963329581646,6.55179505278341,5.68495293033649e-11,6.07998427498295e-09
10204,RP1-89D4.1,RP1-89D4.1,grey,brown,0.075134196,0.205146984,-0.130012787,3.088089561,RP1-89D4.1,24.1132459793237,-0.327527104839888,-0.356666498881756,0.113334560895044,-2.88991374081558,0.00385347548121255,0.0545582017384167
10211,RP11-1000B6.5,RP11-1000B6.5,pink,blue,0.150469994,0.050322784,0.10014721,1.09302652,RP11-1000B6.5,4.82263434302342,-0.485661334255391,-0.780236632426336,0.200360440246667,-2.42393824677909,0.015353215986186,0.146272873180406
10213,RP11-100N21.1,RP11-100N21.1,magenta,cyan,0.329482133,0.181381917,0.148100216,6.982824106,RP11-100N21.1,365.870676441072,-0.360951777522674,-0.36995506968516,0.0637729431283626,-5.65995169450072,1.51415609192456e-08,1.16522971575965e-06
10219,RP11-101E13.5,RP11-101E13.5,green,brown,0.207153939,0.122259504,0.084894435,-1.994782298,RP11-101E13.5,62.9362070747411,0.273619911425441,0.296596074599109,0.110640873860025,2.47304546574358,0.0133967098406256,0.133870811560252
10221,RP11-1023L17.2,RP11-1023L17.2,purple,brown,0.171896081,0.043480514,0.128415568,-2.170268974,RP11-1023L17.2,80.4209936138314,0.335228910979689,0.419613121713304,0.166013009775434,2.01929301464477,0.0434567734967065,0.280701270950152
10224,RP11-102N12.3,RP11-102N12.3,plum1,red,0.117131645,0.062485894,0.054645751,2.009463293,RP11-102N12.3,48.9297420557298,-0.354235468491885,-0.470161122138522,0.178237763661186,-1.98743218729593,0.046874523743057,0.29420478198499
10238,RP11-106M3.3,RP11-106M3.3,yellow,turquoise,0.081838746,0.080043113,0.001795633,2.279022099,RP11-106M3.3,78.2019058739742,-0.295807787386403,-0.341330095266449,0.14064791821317,-2.10317928018009,0.0354501007848316,0.251229676674015
10247,RP11-108M9.4,RP11-108M9.4,grey,black,0.133499539,0.057550737,0.075948802,4.836421975,RP11-108M9.4,70.3138102119485,-0.538385378964676,-0.592222446048534,0.118948974719277,-4.52618763831536,6.00572600341836e-06,0.000267626956840363
10252,RP11-1094M14.11,RP11-1094M14.11,lightgreen,greenyellow,0.131482479,0.030895629,0.10058685,4.357379711,RP11-1094M14.11,210.840222676413,-0.392541396397284,-0.411752695391298,0.0872647690449716,-4.49828035635995,6.85053214958576e-06,0.000297641349957523
10257,RP11-109L13.1,RP11-109L13.1,grey,turquoise,0.144374399,0.138007586,0.006366813,-3.370576338,RP11-109L13.1,43.4615080147974,0.374234699837943,0.416807025608317,0.125369833979379,2.9850458276869,0.00283535841565221,0.0430986878705735
10260,RP11-10D7.5,RP11-10D7.5,brown,brown,0.072308956,0.024600554,0.047708402,2.975868716,RP11-10D7.5,7.63449656678055,-0.40015389489609,-0.471544640917241,0.148192438600213,-2.70023152784204,0.0069291236409734,0.0840156241468025
10263,RP11-10J5.1,RP11-10J5.1,midnightblue,grey,0.218700322,0.013655127,0.205045195,-3.4195061,RP11-10J5.1,18.4050126465181,0.677620504445674,1.71816886047153,0.20274979406491,3.34215138205632,0.000831317088835635,0.0170138546493299
10278,RP11-110J1.2,RP11-110J1.2,red,blue,0.181032992,0.218062086,-0.037029095,-4.097971225,RP11-110J1.2,107.072582180193,0.308891386362186,0.318679936821299,0.0714206323712415,4.32496011455879,1.5255946285011e-05,0.000600307093913026
10279,RP11-111F16.2,RP11-111F16.2,green,grey,0.138991545,0.02874875,0.110242794,6.723868829,RP11-111F16.2,19.4984660786993,-0.746494028712875,-0.813883980525435,0.113758376556894,-6.56210163424343,5.30546324877919e-11,5.73292414783886e-09
10283,RP11-111M22.3,RP11-111M22.3,turquoise,cyan,0.089358786,0.023517236,0.06584155,5.057497499,RP11-111M22.3,18.2281210821729,-0.83260937655498,-1.11409162393273,0.179232604500028,-4.64541247323587,3.39397649134042e-06,0.000159417521907443
10284,RP11-112J1.1,RP11-112J1.1,magenta,brown,0.397266598,0.543503347,-0.146236749,4.593983593,RP11-112J1.1,438.077685717281,-0.259540031422717,-0.267744858549218,0.0713364280976495,-3.63825381146704,0.000274492844085198,0.00712895176014545
10287,RP11-113C12.2,RP11-113C12.2,grey,brown,0.081101626,0.04469448,0.036407146,5.524096118,RP11-113C12.2,73.7479958014763,-0.292503010716197,-0.300442437521633,0.0664352707204751,-4.40282710590429,1.06849315149907e-05,0.000439515279576195
10311,RP11-118H4.1,RP11-118H4.1,magenta,blue,0.141553183,0.162641065,-0.021087882,4.757779462,RP11-118H4.1,36.985320891668,-0.435302288572804,-0.465996923978381,0.102585979880647,-4.24329220307932,2.20264329082628e-05,0.000841320985900771
10327,RP11-1228E12.1,RP11-1228E12.1,royalblue,turquoise,0.146254769,0.061670289,0.08458448,-2.01877355,RP11-1228E12.1,27.1051677379696,0.295887487457837,0.345678164967743,0.145309896848123,2.036251445193,0.0417251127541333,0.274839484988059
10329,RP11-122G18.7,RP11-122G18.7,darkgrey,cyan,0.108492591,0.050800118,0.057692473,2.159974012,RP11-122G18.7,22.5017325464044,-0.259959953255289,-0.287646681814213,0.122169930920365,-2.12785544934735,0.033349070312773,0.243127007504529
10332,RP11-123C21.2,RP11-123C21.2,cyan,green,0.108373973,0.044013856,0.064360117,2.466923242,RP11-123C21.2,57.4537627234823,-0.390132126370733,-0.558019472248504,0.189637714213031,-2.05724967731089,0.0396622152375688,0.266259549983306
10335,RP11-124B13.1,RP11-124B13.1,midnightblue,grey,0.183276034,0.038477192,0.144798842,-3.509901628,RP11-124B13.1,8.74168340197664,0.713640861911993,0.942887054448241,0.177345739459405,4.02400905760325,5.72157150965253e-05,0.00193706775704227
10337,RP11-124N14.3,RP11-124N14.3,yellow,blue,0.250160718,0.070180967,0.179979751,2.083015495,RP11-124N14.3,48.8843297081559,-0.395872133154676,-0.576939442467899,0.191886395074411,-2.06305472048272,0.0391074294935594,0.264457017538321
10386,RP11-138E2.1,RP11-138E2.1,turquoise,salmon,0.380792489,0.025144008,0.355648481,-2.266526634,RP11-138E2.1,5.58890582930231,0.384515071469289,0.476550612711713,0.163288172021549,2.35482501095391,0.0185314301130681,0.165966861355702
10403,RP11-142G1.3,RP11-142G1.3,turquoise,green,0.167286626,0.093152147,0.074134479,-2.51690529,RP11-142G1.3,24.5307267662251,0.267735539167744,0.292689167748464,0.115552208379485,2.31700928024217,0.0205032262424629,0.176564630039055
10405,RP11-142L4.2,RP11-142L4.2,grey,blue,0.132698044,0.070195356,0.062502688,2.3177418,RP11-142L4.2,12.7250327030377,-0.305062401395571,-0.362987585180584,0.151548143264167,-2.01297353319473,0.044117413781195,0.28350433148758
10428,RP11-151F5.2,RP11-151F5.2,black,brown,0.10451175,0.200356986,-0.095845236,4.884109108,RP11-151F5.2,56.2037517306546,-0.332117304303756,-0.345893240914438,0.0809247240864318,-4.10402763868601,4.06018925581548e-05,0.0014376103044148
10431,RP11-153M7.1,RP11-153M7.1,grey,pink,0.078602857,0.035705019,0.042897838,-2.050217713,RP11-153M7.1,14.942917415823,0.292699663000204,0.339165572369603,0.142251313584615,2.05762362135306,0.0396262773519222,0.266259549983306
10432,RP11-153M7.3,RP11-153M7.3,darkorange,blue,0.200440946,0.022316912,0.178124034,-1.768660589,RP11-153M7.3,192.979803972576,0.33642075925063,0.392549259964493,0.144959805083474,2.32078650393401,0.0202983692622271,0.175434103176024
10435,RP11-154H23.4,RP11-154H23.4,greenyellow,pink,0.150832406,0.043359512,0.107472895,1.773900392,RP11-154H23.4,14.58594404344,-0.505334955736612,-0.776717547141907,0.197055339421918,-2.56443168309503,0.0103344921771434,0.111787258482534
10445,RP11-157J24.2,RP11-157J24.2,white,green,0.248841991,0.035687806,0.213154185,3.038874632,RP11-157J24.2,4.49258349393137,-0.31813228984671,-2.75162896849426,0.145367813629893,-2.18846443310124,0.0286357892929906,0.221021238232908
10462,RP11-15G8.1,RP11-15G8.1,green,green,0.185295505,0.049012659,0.136282846,-3.70737153,RP11-15G8.1,21.6452601702905,0.438613905182194,0.476525312282088,0.112031838574022,3.91508262976862,9.03732520858264e-05,0.00281112765373978
10466,RP11-15J10.1,RP11-15J10.1,blue,blue,0.211651289,0.147912689,0.0637386,-5.285675938,RP11-15J10.1,199.494820253835,0.431557366571473,0.446713414731868,0.0749620938768691,5.75700789895676,8.56179060589655e-09,6.84123153586102e-07
10468,RP11-160E2.6,RP11-160E2.6,plum1,darkred,0.167855966,0.070229009,0.097626957,2.276180425,RP11-160E2.6,16.2603131041125,-0.366217584647054,-0.511330051714213,0.18648690796677,-1.96377101556271,0.0495566527916354,0.304718231267121
10469,RP11-160H22.3,RP11-160H22.3,pink,grey,0.086583086,0.029314013,0.057269073,3.101932984,RP11-160H22.3,13.3106396775683,-0.520289823842904,-1.00046259579364,0.206696971568108,-2.51716229752049,0.0118304319607648,0.123137504153022
10482,RP11-165H4.2,RP11-165H4.2,black,brown,0.087092175,0.042051382,0.045040793,2.336227572,RP11-165H4.2,7.27085973852386,-0.315369398638338,-0.362441475474395,0.13895832408349,-2.26952505881444,0.0232364151248684,0.192835430731847
10485,RP11-166N6.2,RP11-166N6.2,grey,grey,0.098934947,0.028993288,0.069941659,3.069602519,RP11-166N6.2,13.1475045677193,-0.513690791191818,-0.942638149324852,0.205905836343711,-2.49478499645019,0.0126033470700854,0.12846666820461
10498,RP11-16F15.2,RP11-16F15.2,blue,brown,0.246024479,0.166216879,0.079807601,3.430828088,RP11-16F15.2,77.3115268957527,-0.234422922775371,-0.243892581619151,0.0799376727429929,-2.93257127373551,0.0033616775150491,0.0490264227806637
10499,RP11-16L9.1,RP11-16L9.1,greenyellow,grey,0.141919473,0.027589693,0.11432978,3.060062254,RP11-16L9.1,7.94405017429614,-0.474114091465298,-0.56831286908404,0.153690329935348,-3.08486611789266,0.00203643799081756,0.0331537192025763
10512,RP11-175B9.3,RP11-175B9.3,violet,brown,0.225489506,0.535668607,-0.310179101,1.974876355,RP11-175B9.3,507.978397928717,-0.154295212191942,-0.159697954996919,0.0748378029377522,-2.06172824608814,0.0392336158004669,0.265224329827792
10516,RP11-177N22.3,RP11-177N22.3,pink,pink,0.100404952,0.022675973,0.077728979,-2.541902415,RP11-177N22.3,9.59491160965181,0.272648683046557,0.30618771011694,0.129222522380433,2.1099161200698,0.0348655814987189,0.249119608990661
10520,RP11-17A4.2,RP11-17A4.2,lightcyan,green,0.190445151,0.097603527,0.092841624,-2.745045692,RP11-17A4.2,85.7567641125692,0.184358497326127,0.192554415520426,0.0835503038817074,2.20655687365478,0.0273450327207504,0.215037955275735
10531,RP11-183G22.1,RP11-183G22.1,darkgrey,cyan,0.209546099,0.15601622,0.053529879,5.454463235,RP11-183G22.1,91.6917310244835,-0.43201687907726,-0.453094745654338,0.0871863486636846,-4.95509773833672,7.22939399783893e-07,3.99917803249153e-05
10542,RP11-192H23.6,RP11-192H23.6,lightcyan,green,0.144833779,0.051593071,0.093240708,-2.769648674,RP11-192H23.6,84.0506755055163,0.347694290799307,0.390642174929727,0.129531864533175,2.68423751987495,0.00726954403458023,0.0872805646754006
10545,RP11-193E15.4,RP11-193E15.4,magenta,brown,0.134703292,0.244068566,-0.109365274,3.257927705,RP11-193E15.4,46.8081742305926,-0.308146914552804,-0.329345368625796,0.101489150392661,-3.03625474605498,0.00239536890389853,0.037902441950534
10552,RP11-196G11.4,RP11-196G11.4,plum1,greenyellow,0.118563635,0.016580935,0.1019827,2.010339356,RP11-196G11.4,10.5414946294803,-0.438345693550532,-0.769126544740193,0.204783916222736,-2.14052793615765,0.0323121256209495,0.238116388630708
10560,RP11-198M15.1,RP11-198M15.1,green,pink,0.40481698,0.065690618,0.339126363,-5.182849929,RP11-198M15.1,33.4249886798309,0.627224943250418,0.679194007157545,0.110011556001593,5.7014459757422,1.18795385994962e-08,9.24432005569008e-07
10561,RP11-19G24.1,RP11-19G24.1,darkgrey,grey,0.100531248,0.017795069,0.082736179,2.510553013,RP11-19G24.1,13.8651174676754,-0.3293119162636,-0.366617108936401,0.125154376964222,-2.63124570032209,0.0085072507362499,0.0970279089510964
10563,RP11-1H15.1,RP11-1H15.1,grey,blue,0.140439841,0.098426639,0.042013201,-3.32410859,RP11-1H15.1,42.9267477651512,0.417174330115851,0.453452221031129,0.112270901853444,3.71578319251787,0.000202575232527673,0.00552972051618407
10565,RP11-1K3.1,RP11-1K3.1,green,salmon,0.202573077,0.031831164,0.170741913,-7.472784941,RP11-1K3.1,41.3389731084084,1.6457165262471,2.02223677215388,0.160923622953423,10.2266932352339,1.50573207586655e-24,4.24351924894552e-22
10568,RP11-203F10.6,RP11-203F10.6,magenta,brown,0.432829753,0.501686998,-0.068857245,3.315880594,RP11-203F10.6,173.126963452937,-0.221553602121909,-0.230437189191596,0.0796853127998094,-2.78035681027582,0.00542992002465696,0.0702690093723465
10590,RP11-20O24.4,RP11-20O24.4,violet,brown,0.138155323,0.56309777,-0.424942447,2.354485947,RP11-20O24.4,211.766397452478,-0.176999833720035,-0.184142406666708,0.0799161538304511,-2.21481922285143,0.0267724752516405,0.211974172882674
10596,RP11-212P7.1,RP11-212P7.1,brown,blue,0.225318206,0.052674872,0.172643334,3.206936732,RP11-212P7.1,95.9228636368521,-0.298127791008797,-0.31266003518213,0.0871608224591034,-3.42043343095668,0.000625214352612339,0.013886816584978
10599,RP11-213G2.3,RP11-213G2.3,grey,grey,0.06198748,0.026082062,0.035905418,2.561333391,RP11-213G2.3,23.3380726576193,-0.485915360179763,-0.669122047772314,0.18433048732282,-2.63610956189128,0.00838626489437411,0.0960436871895508
10603,RP11-214O14.1,RP11-214O14.1,green,grey,0.13955453,0.016181411,0.123373119,4.443450849,RP11-214O14.1,24.5232623717818,-0.360435981217597,-0.380783262459804,0.0930672017051887,-3.87285718936043,0.000107566863031134,0.00327968849197998
10605,RP11-215P8.1,RP11-215P8.1,brown,black,0.152809527,0.033802707,0.119006821,2.624720873,RP11-215P8.1,15.943575986658,-0.32001780566467,-0.347950071986994,0.112453271809379,-2.84578474699373,0.0044302130711654,0.0606247333327785
10626,RP11-227D13.2,RP11-227D13.2,tan,blue,0.145250738,0.064253165,0.080997572,2.09235157,RP11-227D13.2,4.15472889055021,-0.374828933361699,-0.502142633839665,0.17989089326338,-2.08364596207162,0.0371923829547535,0.257518972948667
10643,RP11-234A1.1,RP11-234A1.1,magenta,brown,0.18831852,0.524267546,-0.335949026,3.22417031,RP11-234A1.1,494.86026763335,-0.224237664312484,-0.231536021561545,0.0723240098300003,-3.10045951323165,0.0019322062707336,0.0317542645990144
10645,RP11-234N17.1,RP11-234N17.1,magenta,brown,0.105978876,0.12328548,-0.017306604,7.303520269,RP11-234N17.1,39.1219973136367,-0.642017907593803,-0.68678601523244,0.102132975364895,-6.28609815096485,3.25544169706827e-10,3.26404983617109e-08
10649,RP11-240E2.2,RP11-240E2.2,darkturquoise,grey,0.140577462,0.027826293,0.112751168,3.014693811,RP11-240E2.2,67.7910568592427,-0.475231314468546,-0.657143101027608,0.184979864639335,-2.56909753607578,0.0101963754219792,0.110695163677968
10657,RP11-244J10.1,RP11-244J10.1,purple,brown,0.159738532,0.166739225,-0.007000693,3.561248372,RP11-244J10.1,18.7769120296479,-0.364937551631618,-0.398214594190644,0.114537657373118,-3.18617963734667,0.00144165052843253,0.025566004906854
10684,RP11-254G11.1,RP11-254G11.1,violet,turquoise,0.232697275,0.068461455,0.16423582,3.027604271,RP11-254G11.1,29.2204703769726,-0.27597027653548,-0.293890173419893,0.0989827302347094,-2.7880649066872,0.00530239191000662,0.0691565874191295
10737,RP11-274B21.12,RP11-274B21.12,royalblue,grey,0.165533807,0.024044553,0.141489254,-4.584246735,RP11-274B21.12,6.59469718749833,0.675524299041503,0.823564406889799,0.158973583296387,4.24928648542865,2.14452507817542e-05,0.000820625146887126
10740,RP11-274B21.3,RP11-274B21.3,royalblue,purple,0.124035242,0.02604834,0.097986902,-3.949180683,RP11-274B21.3,21.036452458399,0.526812629239365,0.613717357711834,0.144463056243243,3.64669447635339,0.000265635451047662,0.00691613899076029
10741,RP11-274B21.4,RP11-274B21.4,grey,tan,0.073712562,0.043835112,0.02987745,-2.642779616,RP11-274B21.4,3.57346000312345,0.514828890926614,0.771531078547578,0.194931867093405,2.64107094752201,0.00826444108225229,0.0952763508957278
10742,RP11-274E7.2,RP11-274E7.2,midnightblue,midnightblue,0.195968427,0.042603349,0.153365078,-5.737817695,RP11-274E7.2,27.914447601083,0.739860219839244,0.827808274582019,0.127439356873451,5.8055865785162,6.41410499040233e-09,5.24573174803296e-07
10757,RP11-285F7.2,RP11-285F7.2,black,grey,0.125316878,0.02536938,0.099947499,-3.23567776,RP11-285F7.2,9.89510880403762,0.492693039991683,0.725035202497042,0.193168737698264,2.55058373245306,0.0107542687557744,0.115370511780697
10768,RP11-288L9.4,RP11-288L9.4,green,purple,0.212648673,0.023274515,0.189374157,-5.258600931,RP11-288L9.4,7.26468886811262,1.23319217963312,3.35237903641217,0.202935495616523,6.07676925067571,1.22628022431986e-09,1.13159619815003e-07
10784,RP11-295G20.2,RP11-295G20.2,darkgrey,black,0.07925487,0.053383458,0.025871411,2.041287369,RP11-295G20.2,192.411018625606,-0.204389857646515,-0.21603217150291,0.0934558390109025,-2.18702073417447,0.0287410104053806,0.221587346397121
10789,RP11-296A18.5,RP11-296A18.5,darkgrey,cyan,0.226777959,0.047381152,0.179396807,4.460816934,RP11-296A18.5,162.260854363306,-0.345438514865779,-0.358767683007587,0.0782773556150304,-4.41300695650288,1.01944719500288e-05,0.000421001410926439
10800,RP11-297L17.6,RP11-297L17.6,saddlebrown,blue,0.402592643,0.442881479,-0.040288836,-2.583140392,RP11-297L17.6,221.744433262472,0.177386073811089,0.182019941048972,0.0652020795773916,2.72055853066067,0.00651717331990222,0.0801389443316986
10804,RP11-298H24.1,RP11-298H24.1,lightcyan,grey,0.087404054,0.025391337,0.062012717,-3.065838564,RP11-298H24.1,9.78858770355106,0.345451448456496,0.390705565588314,0.132418508808985,2.60878521864955,0.00908642539071897,0.101825578465043
10820,RP11-2K6.1,RP11-2K6.1,steelblue,blue,0.166307752,0.064124149,0.102183603,-2.708393305,RP11-2K6.1,41.7671065574441,0.23391792699638,0.246296918851991,0.0904257373135613,2.58685119907005,0.0096857409511556,0.106515217768505
10831,RP11-305B6.1,RP11-305B6.1,blue,yellow,0.267473041,0.341451274,-0.073978233,-2.646749987,RP11-305B6.1,103.649580067546,0.164221880638844,0.167724553502092,0.05920303586975,2.77387600528023,0.00553927865109801,0.0709783283113174
10839,RP11-307I2.1,RP11-307I2.1,magenta,blue,0.089473035,0.047009336,0.042463699,2.809075151,RP11-307I2.1,4.31908837223859,-0.446094545324323,-0.568498233369992,0.16965667964925,-2.6293957081241,0.00855367641319418,0.0972677318129613
10840,RP11-307L3.2,RP11-307L3.2,red,blue,0.211623965,0.261125374,-0.049501409,-2.214083817,RP11-307L3.2,277.246866088136,0.116366377987118,0.118388326472581,0.0536277019548397,2.16989305424855,0.0300149486398028,0.228191262357343
10847,RP11-30K9.4,RP11-30K9.4,pink,grey,0.141823156,0.024476124,0.117347031,2.111145299,RP11-30K9.4,11.9687573900607,-0.269245364780527,-0.30350127184974,0.130854012824463,-2.05760113097726,0.0396284380077026,0.266259549983306
10848,RP11-30K9.6,RP11-30K9.6,grey,magenta,0.086060872,0.022789691,0.063271181,-3.349122891,RP11-30K9.6,21.8336273746839,0.481797768833694,0.57321530113505,0.151643405728287,3.17717586544432,0.00148716824726951,0.0260571986220656
10860,RP11-315A17.1,RP11-315A17.1,royalblue,magenta,0.144160615,0.05788724,0.086273375,-3.194082776,RP11-315A17.1,14.437980619092,0.390346337470318,0.452839800995495,0.142877358215675,2.73203775843256,0.00629439268670696,0.0780634999796379
10869,RP11-318C24.1,RP11-318C24.1,red,brown,0.221112912,0.287493394,-0.066380482,2.821261111,RP11-318C24.1,22.2233675885098,-0.319480782025381,-0.355615242989002,0.125029996263213,-2.55523307665154,0.0106116714788701,0.114075468397853
10876,RP11-319G6.1,RP11-319G6.1,white,salmon,0.125665878,0.034461479,0.091204399,2.747674463,RP11-319G6.1,20.3112254952847,-0.463383304334028,-0.732683101216911,0.199287747473279,-2.32519715942978,0.0200614201784316,0.173962959593011
10880,RP11-321L2.2,RP11-321L2.2,lightcyan,green,0.126689068,0.070357764,0.056331303,-2.754109116,RP11-321L2.2,71.1952815768593,0.189163210982773,0.196094644049434,0.0764237565938672,2.47518859859282,0.0133165833860633,0.133628434460201
10888,RP11-324J13.1,RP11-324J13.1,darkgrey,cyan,0.132019915,0.031708042,0.100311873,3.338309221,RP11-324J13.1,14.5321144708396,-0.394386284095769,-0.437602804021413,0.123459929452143,-3.19444767096392,0.00140098681347754,0.024929675763715
10893,RP11-325P15.2,RP11-325P15.2,grey,grey,0.097210321,0.04077024,0.056440081,-4.834516837,RP11-325P15.2,16.9901580739937,0.599853181129147,0.671564327056964,0.127789152149436,4.69408530410846,2.6780227358482e-06,0.000128687014184595
10895,RP11-326C3.11,RP11-326C3.11,green,magenta,0.134109987,0.030504898,0.103605089,-3.406004951,RP11-326C3.11,18.4319179232744,0.919878009784325,1.29687336856285,0.187955338288698,4.89413079809098,9.87411545665284e-07,5.33483621369158e-05
10896,RP11-326C3.12,RP11-326C3.12,yellow,pink,0.113574648,0.025561289,0.088013359,-3.121309582,RP11-326C3.12,4.28280459121614,0.434711771380801,0.788376222975764,0.205853071439998,2.11175751879666,0.0347072527062383,0.24830866387259
10898,RP11-326C3.7,RP11-326C3.7,pink,grey,0.163519286,0.019167842,0.144351444,-3.962315117,RP11-326C3.7,14.9917118446345,0.874120127570745,1.40599106501636,0.200653680387595,4.35636229488659,1.3224182417319e-05,0.000524382934224519
10920,RP11-333E13.2,RP11-333E13.2,magenta,purple,0.220956799,0.019078184,0.201878614,4.801234286,RP11-333E13.2,82.9015470684414,-0.324698263256353,-0.33558205895339,0.0733418221125034,-4.42719111557221,9.54681404356648e-06,0.000395822677691012
10951,RP11-343H5.4,RP11-343H5.4,magenta,brown,0.177164223,0.307404644,-0.130240421,4.569789347,RP11-343H5.4,272.035168715045,-0.308706861432043,-0.319984367953309,0.0763228376551121,-4.04475083627038,5.237880103702e-05,0.00179075392725746
10956,RP11-344B5.2,RP11-344B5.2,grey,yellow,0.111162502,0.053427692,0.05773481,4.103178284,RP11-344B5.2,20.7266783851347,-0.619721384367449,-0.826033269355066,0.178932764163606,-3.46343157031213,0.00053333223075379,0.0122361316527726
10965,RP11-345P4.9,RP11-345P4.9,turquoise,blue,0.116578449,0.042580351,0.073998098,3.00173246,RP11-345P4.9,144.434871240182,-0.380683983034917,-0.426892389230225,0.128529560809924,-2.96183991165964,0.00305806738705741,0.0459131915939828
10982,RP11-349N19.2,RP11-349N19.2,darkmagenta,brown,0.156028974,0.146442554,0.00958642,2.164231954,RP11-349N19.2,423.87088466294,-0.138465778576388,-0.142564060782199,0.0691614276645072,-2.0020665167305,0.0452775780847755,0.288060979547893
11000,RP11-352M15.2,RP11-352M15.2,blue,blue,0.146116731,0.05625075,0.089865981,3.901119066,RP11-352M15.2,222.692202045502,-0.481342070564102,-0.548029728949113,0.135226292590899,-3.55953018707916,0.000371518828859159,0.00910461242756495
11006,RP11-355O1.7,RP11-355O1.7,pink,turquoise,0.100079172,0.068576553,0.031502619,2.958092072,RP11-355O1.7,22.0937970514211,-0.255512606511548,-0.275464219654979,0.107402261345201,-2.37902445731851,0.0173585242098889,0.158916603335046
11020,RP11-35G22.1,RP11-35G22.1,grey,magenta,0.073810031,0.033289394,0.040520637,-1.755597809,RP11-35G22.1,7.30496939441391,0.427993063761518,0.648493288404382,0.196085913799194,2.18268133324362,0.0290592855271524,0.223260988084714
11021,RP11-35G9.3,RP11-35G9.3,green,turquoise,0.190125703,0.1188537,0.071272002,-3.404022943,RP11-35G9.3,73.2827860614798,0.517352355701233,0.603867701963293,0.145127714037512,3.56480744654678,0.000364123407502002,0.00895494535784699
11032,RP11-362F19.1,RP11-362F19.1,grey60,yellow,0.092144272,0.032793396,0.059350876,2.292947197,RP11-362F19.1,452.969405894495,-0.39627609369563,-0.56485759166839,0.189215055911838,-2.09431586607077,0.0362318518925632,0.254542259612077
11033,RP11-362F19.2,RP11-362F19.2,grey,grey,0.077632789,0.025826304,0.051806485,2.578238389,RP11-362F19.2,74.7512227291342,-0.464760369675982,-0.609792075555935,0.176074932382355,-2.63956012015801,0.00830136977606948,0.0954609409522667
11036,RP11-364L4.1,RP11-364L4.1,darkgrey,cyan,0.246059223,0.097634294,0.148424929,4.756037979,RP11-364L4.1,270.704988002959,-0.35717379555146,-0.370884131231413,0.0781047299669997,-4.57301108015316,4.80764704910773e-06,0.000217020517768705
11042,RP11-366M4.1,RP11-366M4.1,magenta,brown,0.184448165,0.135774044,0.048674121,3.706033033,RP11-366M4.1,31.1321158102973,-0.328069865004609,-0.352490471575512,0.105105346932198,-3.12134324827682,0.00180028061655545,0.0299879011647475
11044,RP11-367E12.4,RP11-367E12.4,grey,grey,0.082805183,0.024670966,0.058134217,3.295183018,RP11-367E12.4,22.9050359654691,-0.398434917035012,-0.441375537631984,0.122492976004282,-3.25271644164385,0.00114307503457304,0.0216913829354147
